Book,Chapter,Pericope,RefId,start,end
2 Chronicles,24,Joash Repairs the Temple,2 Chronicles  24:1-16,2 Chronicles.24.1,2 Chronicles.24.16
2 Chronicles,24,Jehoiada's Reforms Reversed,2 Chronicles  24:17-22,2 Chronicles.24.17,2 Chronicles.24.22
2 Chronicles,24,The End of Joash's Reign,2 Chronicles  24:23-27,2 Chronicles.24.23,2 Chronicles.24.27
2 Chronicles,25,Amaziah Rules in Judah,2 Chronicles  25,2 Chronicles.25.1,2 Chronicles.25.28
2 Chronicles,26,Uzziah Rules in Judah,2 Chronicles  26:1-15,2 Chronicles.26.1,2 Chronicles.26.15
2 Chronicles,26,Uzziah's Sin and Punishment,2 Chronicles  26:16-23,2 Chronicles.26.16,2 Chronicles.26.23
2 Chronicles,27,Jotham Rules in Judah,2 Chronicles  27,2 Chronicles.27.1,2 Chronicles.27.9
2 Chronicles,28,Ahaz Rules in Judah,2 Chronicles  28:1-15,2 Chronicles.28.1,2 Chronicles.28.15
2 Chronicles,28,Ahaz Closes the Temple,2 Chronicles  28:16-27,2 Chronicles.28.16,2 Chronicles.28.27
2 Chronicles,29,Hezekiah Rules in Judah,2 Chronicles  29:1-2,2 Chronicles.29.1,2 Chronicles.29.2
2 Chronicles,29,Hezekiah Reopens the Temple,2 Chronicles  29:3-17,2 Chronicles.29.3,2 Chronicles.29.17
2 Chronicles,29,The Temple Rededication,2 Chronicles  29:18-36,2 Chronicles.29.18,2 Chronicles.29.36
2 Chronicles,30,Preparations for Passover,2 Chronicles  30:1-9,2 Chronicles.30.1,2 Chronicles.30.9
2 Chronicles,30,Celebration of Passover,2 Chronicles  30:10-27,2 Chronicles.30.10,2 Chronicles.30.27
2 Chronicles,31,Hezekiah's Religious Reforms,2 Chronicles  31,2 Chronicles.31.1,2 Chronicles.31.21
2 Chronicles,32,Assyria Invades Judah,2 Chronicles  32:1-8,2 Chronicles.32.1,2 Chronicles.32.8
2 Chronicles,32,Sennacherib Threatens Jerusalem,2 Chronicles  32:9-23,2 Chronicles.32.9,2 Chronicles.32.23
2 Chronicles,32,Hezekiah's Sickness and Recovery,2 Chronicles  32:24-31,2 Chronicles.32.24,2 Chronicles.32.31
2 Chronicles,32,Summary of Hezekiah's Reign,2 Chronicles  32:32-33,2 Chronicles.32.32,2 Chronicles.32.33
2 Chronicles,33,Manasseh Rules in Judah,2 Chronicles  33:1-20,2 Chronicles.33.1,2 Chronicles.33.20
2 Chronicles,33,Amon Rules in Judah,2 Chronicles  33:21-25,2 Chronicles.33.21,2 Chronicles.33.25
2 Chronicles,34,Josiah Rules in Judah,2 Chronicles  34:1-13,2 Chronicles.34.1,2 Chronicles.34.13
2 Chronicles,34,Hilkiah Discovers God's Law,2 Chronicles  34:14-28,2 Chronicles.34.14,2 Chronicles.34.28
2 Chronicles,34,Josiah's Religious Reforms,2 Chronicles  34:29-33,2 Chronicles.34.29,2 Chronicles.34.33
2 Chronicles,35,Josiah Celebrates Passover,2 Chronicles  35:1-19,2 Chronicles.35.1,2 Chronicles.35.19
2 Chronicles,35,Josiah Dies in Battle,2 Chronicles  35:20-27,2 Chronicles.35.20,2 Chronicles.35.27
2 Chronicles,36,Jehoahaz Rules in Judah,2 Chronicles  36:1-3,2 Chronicles.36.1,2 Chronicles.36.3
2 Chronicles,36,Jehoiakim Rules in Judah,2 Chronicles  36:4-8,2 Chronicles.36.4,2 Chronicles.36.8
2 Chronicles,36,Jehoiachin Rules in Judah,2 Chronicles  36:9-10,2 Chronicles.36.9,2 Chronicles.36.10
2 Chronicles,36,Zedekiah Rules in Judah,2 Chronicles  36:11-16,2 Chronicles.36.11,2 Chronicles.36.16
2 Chronicles,36,The Fall of Jerusalem,2 Chronicles  36:17-21,2 Chronicles.36.17,2 Chronicles.36.21
2 Chronicles,36,Cyrus Allows the Exiles to Return,2 Chronicles  36:22-23,2 Chronicles.36.22,2 Chronicles.36.23
Ezra,1,Cyrus Allows the Exiles to Return,Ezra  1,Ezra.1.1,Ezra.1.11
Ezra,2,Exiles Who Returned with Zerubbabel,Ezra  2,Ezra.2.1,Ezra.2.70
Ezra,3,The Altar Is Rebuilt,Ezra  3:1-6,Ezra.3.1,Ezra.3.6
Ezra,3,The People Begin to Rebuild the Temple,Ezra  3:7-13,Ezra.3.7,Ezra.3.13
Ezra,4,Enemies Oppose the Rebuilding,Ezra  4:1-5,Ezra.4.1,Ezra.4.5
Ezra,4,Later Opposition under Xerxes and Artaxerxes,Ezra  4:6-23,Ezra.4.6,Ezra.4.23
Ezra,4,The Rebuilding Resumes,Ezra  4:24-5:5,Ezra.4.24,Ezra.5.5
Ezra,5,Tattenai's Letter to King Darius,Ezra  5:6-17,Ezra.5.6,Ezra.5.17
Ezra,6,Darius Approves the Rebuilding,Ezra  6:1-12,Ezra.6.1,Ezra.6.12
Ezra,6,The Temple's Dedication,Ezra  6:13-18,Ezra.6.13,Ezra.6.18
Ezra,6,Celebration of Passover,Ezra  6:19-22,Ezra.6.19,Ezra.6.22
Ezra,7,Ezra Arrives in Jerusalem,Ezra  7:1-10,Ezra.7.1,Ezra.7.10
Ezra,7,Artaxerxes' Letter to Ezra,Ezra  7:11-26,Ezra.7.11,Ezra.7.26
Ezra,7,Ezra Praises the Lord,Ezra  7:27-28,Ezra.7.27,Ezra.7.28
Ezra,8,Exiles Who Returned with Ezra,Ezra  8:1-14,Ezra.8.1,Ezra.8.14
Ezra,8,Ezra's Journey to Jerusalem,Ezra  8:15-36,Ezra.8.15,Ezra.8.36
Ezra,9,Ezra's Prayer concerning Intermarriage,Ezra  9,Ezra.9.1,Ezra.9.15
Ezra,10,The People Confess Their Sin,Ezra  10:1-17,Ezra.10.1,Ezra.10.17
Ezra,10,Those Guilty of Intermarriage,Ezra  10:18-44,Ezra.10.18,Ezra.10.44
Nehemiah,1,Nehemiah's Concern for Jerusalem,Nehemiah  1:1-11,Nehemiah.1.1,Nehemiah.1.11
Nehemiah,2,Nehemiah Goes to Jerusalem,Nehemiah  2:1-10,Nehemiah.2.1,Nehemiah.2.10
Nehemiah,2,Nehemiah Inspects Jerusalem's Wall,Nehemiah  2:11-20,Nehemiah.2.11,Nehemiah.2.20
Nehemiah,3,Rebuilding the Wall of Jerusalem,Nehemiah  3,Nehemiah.3.1,Nehemiah.3.32
Nehemiah,4,Enemies Oppose the Rebuilding,Nehemiah  4,Nehemiah.4.1,Nehemiah.4.23
Nehemiah,5,Nehemiah Defends the Oppressed,Nehemiah  5,Nehemiah.5.1,Nehemiah.5.19
Nehemiah,6,Continued Opposition to Rebuilding,Nehemiah  6:1-14,Nehemiah.6.1,Nehemiah.6.14
Nehemiah,6,The Builders Complete the Wall,Nehemiah  6:15-7:3,Nehemiah.6.15,Nehemiah.7.3
Nehemiah,7,Nehemiah Registers the People,Nehemiah  7:4-73,Nehemiah.7.4,Nehemiah.7.73
Nehemiah,7,Ezra Reads the Law,Nehemiah  8:1-12,Nehemiah.8.1,Nehemiah.8.12
Nehemiah,8,The Festival of Shelters,Nehemiah  8:13-18,Nehemiah.8.13,Nehemiah.8.18
Nehemiah,9,The People Confess Their Sins,Nehemiah  9:1-37,Nehemiah.9.1,Nehemiah.9.37
Nehemiah,9,The People Agree to Obey,Nehemiah  9:38-10:27,Nehemiah.9.38,Nehemiah.10.27
Nehemiah,10,The Vow of the People,Nehemiah  10:28-39,Nehemiah.10.28,Nehemiah.10.39
Nehemiah,11,The People Occupy Jerusalem,Nehemiah  11,Nehemiah.11.1,Nehemiah.11.36
Nehemiah,12,A History of the Priests and Levites,Nehemiah  12:1-26,Nehemiah.12.1,Nehemiah.12.26
Nehemiah,12,Dedication of Jerusalem's Wall,Nehemiah  12:27-43,Nehemiah.12.27,Nehemiah.12.43
Nehemiah,12,Provisions for Temple Worship,Nehemiah  12:44-47,Nehemiah.12.44,Nehemiah.12.47
Nehemiah,13,Nehemiah's Various Reforms,Nehemiah  13,Nehemiah.13.1,Nehemiah.13.31
Esther,1,The King's Banquet,Esther  1:1-9,Esther.1.1,Esther.1.9
Esther,1,Queen Vashti Deposed,Esther  1:10-22,Esther.1.10,Esther.1.22
Esther,2,Esther Becomes Queen,Esther  2:1-20,Esther.2.1,Esther.2.20
Esther,2,Mordecai's Loyalty to the King,Esther  2:21-23,Esther.2.21,Esther.2.23
Esther,3,Haman's Plot against the Jews,Esther  3,Esther.3.1,Esther.3.15
Esther,4,Mordecai Requests Esther's Help,Esther  4,Esther.4.1,Esther.4.17
Esther,5,Esther's Request to the King,Esther  5:1-8,Esther.5.1,Esther.5.8
Esther,5,Haman's Plan to Kill Mordecai,Esther  5:9-14,Esther.5.9,Esther.5.14
Esther,6,The King Honors Mordecai,Esther  6,Esther.6.1,Esther.6.14
Esther,7,The King Executes Haman,Esther  7,Esther.7.1,Esther.7.10
Esther,8,A Decree to Help the Jews,Esther  8,Esther.8.1,Esther.8.17
Esther,9,The Victory of the Jews,Esther  9:1-19,Esther.9.1,Esther.9.19
Esther,9,The Festival of Purim,Esther  9:20-32,Esther.9.20,Esther.9.32
Esther,10,The Greatness of Xerxes and Mordecai,Esther  10,Esther.10.1,Esther.10.3
Job,1,Prologue,Job  1:1-5,Job.1.1,Job.1.5
Job,1,Job's First Test,Job  1:6-22,Job.1.6,Job.1.22
Job,2,Job's Second Test,Job  2:1-10,Job.2.1,Job.2.10
Job,2,Job's Three Friends Share His Anguish,Job  2:11-13,Job.2.11,Job.2.13
Job,3,Job's First Speech,Job  3,Job.3.1,Job.3.26
Job,4,Eliphaz's First Response to Job,Job  4,Job.4.1,Job.4.21
Job,5,Eliphaz's Response Continues,Job  5,Job.5.1,Job.5.27
Job,6,Job's Second Speech: A Response to Eliphaz,Job  6:1-7:5,Job.6.1,Job.7.5
Job,7,Job Cries Out to God,Job  7:6-21,Job.7.6,Job.7.21
Job,8,Bildad's First Response to Job,Job  8,Job.8.1,Job.8.22
Job,9,Job's Third Speech: A Response to Bildad,Job  9,Job.9.1,Job.9.35
Job,10,Job Frames His Plea to God,Job  10,Job.10.1,Job.10.22
Job,11,Zophar's First Response to Job,Job  11,Job.11.1,Job.11.20
Job,12,Job's Fourth Speech: A Response to Zophar,Job  12,Job.12.1,Job.12.25
Job,13,Job Wants to Argue His Case with God,Job  13:1-19,Job.13.1,Job.13.19
Job,13,Job Asks How He Has Sinned,Job  13:20-14:22,Job.13.20,Job.14.22
Job,15,Eliphaz's Second Response to Job,Job  15,Job.15.1,Job.15.35
Job,16,Job's Fifth Speech: A Response to Eliphaz,Job  16,Job.16.1,Job.16.22
Job,17,Job Continues to Defend His Innocence,Job  17,Job.17.1,Job.17.16
Job,18,Bildad's Second Response to Job,Job  18,Job.18.1,Job.18.21
Job,19,Job's Sixth Speech: A Response to Bildad,Job  19,Job.19.1,Job.19.29
Job,20,Zophar's Second Response to Job,Job  20,Job.20.1,Job.20.29
Job,21,Job's Seventh Speech: A Response to Zophar,Job  21,Job.21.1,Job.21.34
Job,22,Eliphaz's Third Response to Job,Job  22,Job.22.1,Job.22.30
Job,23,Job's Eighth Speech: A Response to Eliphaz,Job  23,Job.23.1,Job.23.17
Job,24,Job Asks Why the Wicked Are Not Punished,Job  24,Job.24.1,Job.24.25
Job,25,Bildad's Third Response to Job,Job  25,Job.25.1,Job.25.6
Job,26,Job's Ninth Speech: A Response to Bildad,Job  26,Job.26.1,Job.26.14
Job,27,Job's Final Speech,Job  27,Job.27.1,Job.27.23
Job,28,Job Speaks of Wisdom and Understanding,Job  28,Job.28.1,Job.28.28
Job,29,Job Speaks of His Former Blessings,Job  29,Job.29.1,Job.29.25
Job,30,Job Speaks of His Anguish,Job  30,Job.30.1,Job.30.31
Job,31,Job's Final Protest of Innocence,Job  31,Job.31.1,Job.31.40
Job,32,Elihu Responds to Job's Friends,Job  32,Job.32.1,Job.32.22
Job,33,Elihu Presents His Case against Job,Job  33,Job.33.1,Job.33.33
Job,34,Elihu Accuses Job of Arrogance,Job  34,Job.34.1,Job.34.37
Job,35,Elihu Reminds Job of God's Justice,Job  35:1-36:21,Job.35.1,Job.36.21
Job,36,Elihu Reminds Job of God's Power,Job  36:22-37:24,Job.36.22,Job.37.24
Job,38,The Lord Challenges Job,Job  38,Job.38.1,Job.38.41
Job,39,The Lord's Challenge Continues,Job  39:1-40:2,Job.39.1,Job.40.2
Job,40,Job Responds to the Lord,Job  40:3-5,Job.40.3,Job.40.5
Job,40,The Lord Challenges Job Again,Job  40:6-24,Job.40.6,Job.40.24
Job,41,The Lord's Challenge Continues,Job  41,Job.41.1,Job.41.34
Job,42,Job Responds to the Lord,Job  42:1-6,Job.42.1,Job.42.6
Job,42,Conclusion: The Lord Blesses Job,Job  42:7-17,Job.42.7,Job.42.17
Psalm,1,"Oh, the joys of those who do not follow the advice of the wicked, or stand ",Psalm  1,Psalm.1.1,Psalm.1.6
Psalm,2,Why are the nations so angry? Why do they waste their time with futile ,Psalm  2,Psalm.2.1,Psalm.2.12
Psalm,3,"O Lord, I have so many enemies. so many are ",Psalm  3,Psalm.3.1,Psalm.3.8
Psalm,4,"Answer me when I call to you, O God who declares me innocent. Free me from my ",Psalm  4,Psalm.4.1,Psalm.4.8
Psalm,5,"O Lord, hear me as I pray. pay attention to my ",Psalm  5,Psalm.5.1,Psalm.5.12
Psalm,6,"O Lord, don't rebuke me in your anger or ",Psalm  6,Psalm.6.1,Psalm.6.10
Psalm,7,"I come to you for protection, O Lord my God. ",Psalm  7,Psalm.7.1,Psalm.7.17
Psalm,8,"O Lord, our Lord, your majestic name fills the ",Psalm  8,Psalm.8.1,Psalm.8.9
Psalm,9,"I will praise you, Lord, with all my heart. I ",Psalm  9,Psalm.9.1,Psalm.9.20
Psalm,10,"O Lord, why do you stand so far away? Why do ",Psalm  10,Psalm.10.1,Psalm.10.18
Psalm,11,I trust in the Lord for protection. So why do ,Psalm  11,Psalm.11.1,Psalm.11.7
Psalm,12,"Help, O Lord, for the godly are fast ",Psalm  12,Psalm.12.1,Psalm.12.8
Psalm,13,"O Lord, how long will you forget me? Forever? ",Psalm  13,Psalm.13.1,Psalm.13.6
Psalm,14,"Only fools say in their hearts, “There is no God.” They are corrupt, and their ",Psalm  14,Psalm.14.1,Psalm.14.7
Psalm,15,"Who may worship in your sanctuary, Lord? Who ",Psalm  15,Psalm.15.1,Psalm.15.5
Psalm,16,"Keep me safe, O God, for I have come to you for ",Psalm  16,Psalm.16.1,Psalm.16.11
Psalm,17,"O Lord, hear my plea for justice. Listen to my ",Psalm  17,Psalm.17.1,Psalm.17.15
Psalm,18,"I love you, Lord. you are my ",Psalm  18,Psalm.18.1,Psalm.18.50
Psalm,19,The heavens proclaim the glory of God. The skies display his ,Psalm  19,Psalm.19.1,Psalm.19.14
Psalm,20,"In times of trouble, may the Lord answer your ",Psalm  20,Psalm.20.1,Psalm.20.9
Psalm,21,"How the king rejoices in your strength, O Lord! ",Psalm  21,Psalm.21.1,Psalm.21.13
Psalm,22,"My God, my God, why have you abandoned me? Why are you so far away when I groan ",Psalm  22,Psalm.22.1,Psalm.22.31
Psalm,23,The Lord is my shepherd. I have all that I ,Psalm  23,Psalm.23.1,Psalm.23.6
Psalm,24,"The earth is the Lord's, and everything in it. ",Psalm  24,Psalm.24.1,Psalm.24.10
Psalm,25,"O Lord, I give my life to ",Psalm  25,Psalm.25.1,Psalm.25.22
Psalm,26,"Declare me innocent, O Lord, for I have acted ",Psalm  26,Psalm.26.1,Psalm.26.12
Psalm,27,The Lord is my light and my salvation— so why ,Psalm  27,Psalm.27.1,Psalm.27.14
Psalm,28,"I pray to you, O Lord, my rock. Do not turn a ",Psalm  28,Psalm.28.1,Psalm.28.9
Psalm,29,"Honor the Lord, you heavenly beings. honor the ",Psalm  29,Psalm.29.1,Psalm.29.11
Psalm,30,"I will exalt you, Lord, for you rescued me. You ",Psalm  30,Psalm.30.1,Psalm.30.12
Psalm,31,"O Lord, I have come to you for protection. ",Psalm  31,Psalm.31.1,Psalm.31.24
Psalm,32,"Oh, what joy for those whose disobedience is forgiven, whose sin is put out of ",Psalm  32,Psalm.32.1,Psalm.32.11
Psalm,33,Let the godly sing for joy to the Lord. it is ,Psalm  33,Psalm.33.1,Psalm.33.22
Psalm,34,I will praise the Lord at all times. I will ,Psalm  34,Psalm.34.1,Psalm.34.22
Psalm,35,"O Lord, oppose those who oppose me. Fight those ",Psalm  35,Psalm.35.1,Psalm.35.28
Psalm,36,"Sin whispers to the wicked, deep within their hearts. They have no fear of God ",Psalm  36,Psalm.36.1,Psalm.36.12
Psalm,37,Don't worry about the wicked or envy those who do ,Psalm  37,Psalm.37.1,Psalm.37.40
Psalm,38,"O Lord, don't rebuke me in your anger or ",Psalm  38,Psalm.38.1,Psalm.38.22
Psalm,39,"I said to myself, “I will watch what I do and not sin in what I say. I will ",Psalm  39,Psalm.39.1,Psalm.39.13
Psalm,40,"I waited patiently for the Lord to help me, and ",Psalm  40,Psalm.40.1,Psalm.40.17
Psalm,41,"Oh, the joys of those who are kind to the poor! The LORD",Psalm  41,Psalm.41.1,Psalm.41.13
Psalm,42,"As the deer longs for streams of water, so I long for you, O ",Psalm  42,Psalm.42.1,Psalm.42.11
Psalm,43,"Declare me innocent, O God! Defend me against these ungodly people. Rescue me ",Psalm  43,Psalm.43.1,Psalm.43.5
Psalm,44,"O God, we have heard it with our own ears— our ancestors have told us of all ",Psalm  44,Psalm.44.1,Psalm.44.26
Psalm,45,"Beautiful words stir my heart. I will recite a lovely poem about the king, for ",Psalm  45,Psalm.45.1,Psalm.45.17
Psalm,46,"God is our refuge and strength, always ready to help in times of ",Psalm  46,Psalm.46.1,Psalm.46.11
Psalm,47,"Come, everyone! Clap your hands! Shout to God with joyful ",Psalm  47,Psalm.47.1,Psalm.47.9
Psalm,48,"How great is the Lord, how deserving of praise, ",Psalm  48,Psalm.48.1,Psalm.48.14
Psalm,49,"Listen to this, all you people! Pay attention, everyone in the ",Psalm  49,Psalm.49.1,Psalm.49.20
Psalm,50,"The Lord, the Mighty One, is God, and he has ",Psalm  50,Psalm.50.1,Psalm.50.23
Psalm,51,"Have mercy on me, O God, because of your unfailing love. Because of your great ",Psalm  51,Psalm.51.1,Psalm.51.19
Psalm,52,"Why do you boast about your crimes, great warrior? Don't you realize God's ",Psalm  52,Psalm.52.1,Psalm.52.9
Psalm,53,"Only fools say in their hearts, “There is no God.” They are corrupt, and their ",Psalm  53,Psalm.53.1,Psalm.53.6
Psalm,54,"Come with great power, O God, and rescue me! Defend me with your ",Psalm  54,Psalm.54.1,Psalm.54.7
Psalm,55,"Listen to my prayer, O God. Do not ignore my cry for ",Psalm  55,Psalm.55.1,Psalm.55.23
Psalm,56,"O God, have mercy on me, for people are hounding me. My foes attack me all day ",Psalm  56,Psalm.56.1,Psalm.56.13
Psalm,57,"Have mercy on me, O God, have mercy! I look to you for protection. I will hide ",Psalm  57,Psalm.57.1,Psalm.57.11
Psalm,58,Justice—do you rulers know the meaning of the word? Do you judge the people ,Psalm  58,Psalm.58.1,Psalm.58.11
Psalm,59,"Rescue me from my enemies, O God. Protect me from those who have come to ",Psalm  59,Psalm.59.1,Psalm.59.17
Psalm,60,"You have rejected us, O God, and broken our defenses. You have been angry with ",Psalm  60,Psalm.60.1,Psalm.60.12
Psalm,61,"O God, listen to my cry! Hear my ",Psalm  61,Psalm.61.1,Psalm.61.8
Psalm,62,"I wait quietly before God, for my victory comes from ",Psalm  62,Psalm.62.1,Psalm.62.12
Psalm,63,"O God, you are my God. I earnestly search for you. My soul thirsts for you. my ",Psalm  63,Psalm.63.1,Psalm.63.11
Psalm,64,"O God, listen to my complaint. Protect my life from my enemies' ",Psalm  64,Psalm.64.1,Psalm.64.10
Psalm,65,"What mighty praise, O God, belongs to you in Zion. We will fulfill our vows to ",Psalm  65,Psalm.65.1,Psalm.65.13
Psalm,66,"Shout joyful praises to God, all the ",Psalm  66,Psalm.66.1,Psalm.66.20
Psalm,67,May God be merciful and bless us. May his face smile with favor on us. ,Psalm  67,Psalm.67.1,Psalm.67.7
Psalm,68,"Rise up, O God, and scatter your enemies. Let those who hate God run for their ",Psalm  68,Psalm.68.1,Psalm.68.35
Psalm,69,"Save me, O God, for the floodwaters are up to my ",Psalm  69,Psalm.69.1,Psalm.69.36
Psalm,70,"Please, God, rescue me! Come quickly, Lord, and ",Psalm  70,Psalm.70.1,Psalm.70.5
Psalm,71,"O Lord, I have come to you for protection. ",Psalm  71,Psalm.71.1,Psalm.71.24
Psalm,72,"Give your love of justice to the king, O God, and righteousness to the king's ",Psalm  72,Psalm.72.1,Psalm.72.20
Psalm,73,"Truly God is good to Israel, to those whose hearts are ",Psalm  73,Psalm.73.1,Psalm.73.28
Psalm,74,"O God, why have you rejected us so long? Why is your anger so intense against ",Psalm  74,Psalm.74.1,Psalm.74.23
Psalm,75,"We thank you, O God! We give thanks because you are near. People everywhere ",Psalm  75,Psalm.75.1,Psalm.75.10
Psalm,76,God is honored in Judah. his name is great in ,Psalm  76,Psalm.76.1,Psalm.76.12
Psalm,77,"I cry out to God. yes, I shout. Oh, that God would listen to ",Psalm  77,Psalm.77.1,Psalm.77.20
Psalm,78,"O my people, listen to my instructions. Open your ears to what I am ",Psalm  78,Psalm.78.1,Psalm.78.72
Psalm,79,"O God, pagan nations have conquered your land, your special possession. They ",Psalm  79,Psalm.79.1,Psalm.79.13
Psalm,80,"Please listen, O Shepherd of Israel, you who lead Joseph's descendants like a ",Psalm  80,Psalm.80.1,Psalm.80.19
Psalm,81,"Sing praises to God, our strength. Sing to the God of ",Psalm  81,Psalm.81.1,Psalm.81.16
Psalm,82,God presides over heaven's court. he pronounces judgment on the heavenly ,Psalm  82,Psalm.82.1,Psalm.82.8
Psalm,83,"O God, do not be silent! Do not be deaf. Do not be quiet, O ",Psalm  83,Psalm.83.1,Psalm.83.18
Psalm,84,"How lovely is your dwelling place, O Lord of ",Psalm  84,Psalm.84.1,Psalm.84.12
Psalm,85,"Lord, you poured out blessings on your land! ",Psalm  85,Psalm.85.1,Psalm.85.13
Psalm,86,"Bend down, O Lord, and hear my prayer. answer ",Psalm  86,Psalm.86.1,Psalm.86.17
Psalm,87,On the holy mountain stands the city founded by the LORD,Psalm  87,Psalm.87.1,Psalm.87.7
Psalm,88,"O Lord, God of my salvation, I cry out to you ",Psalm  88,Psalm.88.1,Psalm.88.18
Psalm,89,I will sing of the Lord's unfailing love ,Psalm  89,Psalm.89.1,Psalm.89.52
Psalm,90,"Lord, through all the generations you have been our ",Psalm  90,Psalm.90.1,Psalm.90.17
Psalm,91,Those who live in the shelter of the Most High will find rest in the shadow of ,Psalm  91,Psalm.91.1,Psalm.91.16
Psalm,92,"It is good to give thanks to the Lord, to sing ",Psalm  92,Psalm.92.1,Psalm.92.15
Psalm,93,The Lord is king! He is robed in majesty. ,Psalm  93,Psalm.93.1,Psalm.93.5
Psalm,94,"O Lord, the God of vengeance, O God of ",Psalm  94,Psalm.94.1,Psalm.94.23
Psalm,95,"Come, let us sing to the Lord! Let us shout ",Psalm  95,Psalm.95.1,Psalm.95.11
Psalm,96,Sing a new song to the Lord! Let the whole ,Psalm  96,Psalm.96.1,Psalm.96.13
Psalm,97,The Lord is king! Let the earth rejoice! Let ,Psalm  97,Psalm.97.1,Psalm.97.12
Psalm,98,"Sing a new song to the Lord, for he has done ",Psalm  98,Psalm.98.1,Psalm.98.9
Psalm,99,The Lord is king! Let the nations tremble! He ,Psalm  99,Psalm.99.1,Psalm.99.9
Psalm,100,"Shout with joy to the Lord, all the ",Psalm  100,Psalm.100.1,Psalm.100.5
Psalm,101,"I will sing of your love and justice, Lord. I ",Psalm  101,Psalm.101.1,Psalm.101.8
Psalm,102,"Lord, hear my prayer! Listen to my ",Psalm  102,Psalm.102.1,Psalm.102.28
Psalm,103,Let all that I am praise the Lord. with my ,Psalm  103,Psalm.103.1,Psalm.103.22
Psalm,104,Let all that I am praise the Lord. O LORD,Psalm  104,Psalm.104.1,Psalm.104.35
Psalm,105,Give thanks to the Lord and proclaim his ,Psalm  105,Psalm.105.1,Psalm.105.45
Psalm,106,Praise the Lord! Give thanks to the LORD,Psalm  106,Psalm.106.1,Psalm.106.48
Psalm,107,"Give thanks to the Lord, for he is good! His ",Psalm  107,Psalm.107.1,Psalm.107.43
Psalm,108,"My heart is confident in you, O God. no wonder I can sing your praises with all ",Psalm  108,Psalm.108.1,Psalm.108.13
Psalm,109,"O God, whom I praise, don't stand silent and ",Psalm  109,Psalm.109.1,Psalm.109.31
Psalm,110,"The Lord said to my Lord, “Sit in the place of ",Psalm  110,Psalm.110.1,Psalm.110.7
Psalm,111,Praise the Lord! I will thank the LORD,Psalm  111,Psalm.111.1,Psalm.111.10
Psalm,112,Praise the Lord! How joyful are those who fear ,Psalm  112,Psalm.112.1,Psalm.112.10
Psalm,113,"Praise the Lord! Yes, give praise, O servants ",Psalm  113,Psalm.113.1,Psalm.113.9
Psalm,114,When the Israelites escaped from Egypt— when the family of Jacob left that ,Psalm  114,Psalm.114.1,Psalm.114.8
Psalm,115,"Not to us, O Lord, not to us, but to your name ",Psalm  115,Psalm.115.1,Psalm.115.18
Psalm,116,I love the Lord because he hears my voice and ,Psalm  116,Psalm.116.1,Psalm.116.19
Psalm,117,"Praise the Lord, all you nations. Praise him, ",Psalm  117,Psalm.117.1,Psalm.117.2
Psalm,118,"Give thanks to the Lord, for he is good! His ",Psalm  118,Psalm.118.1,Psalm.118.29
Psalm,119,"Joyful are people of integrity, who follow the instructions of the LORD",Psalm  119,Psalm.119.1,Psalm.119.176
Psalm,120,I took my troubles to the Lord. I cried out to ,Psalm  120,Psalm.120.1,Psalm.120.7
Psalm,121,I look up to the mountains— does my help come from ,Psalm  121,Psalm.121.1,Psalm.121.8
Psalm,122,"I was glad when they said to me, “Let us go to the house of the LORD",Psalm  122,Psalm.122.1,Psalm.122.9
Psalm,123,"I lift my eyes to you, O God, enthroned in ",Psalm  123,Psalm.123.1,Psalm.123.4
Psalm,124,What if the Lord had not been on our side? Let ,Psalm  124,Psalm.124.1,Psalm.124.8
Psalm,125,Those who trust in the Lord are as secure as ,Psalm  125,Psalm.125.1,Psalm.125.5
Psalm,126,When the Lord brought back his exiles to ,Psalm  126,Psalm.126.1,Psalm.126.6
Psalm,127,"Unless the Lord builds a house, the work of the ",Psalm  127,Psalm.127.1,Psalm.127.5
